date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS
2011-12-21,91.90333333333336,1003.1140624999991,23.539513888888866,4.173333333333336,10.492951388888882,31.56,W
2011-12-22,98.86795138888856,1007.077500000001,10.924097222222237,6.457395833333325,11.618368055555555,34.69,SW
2011-12-23,97.37885416666666,1004.9750694444449,11.956388888888899,8.03274305555556,16.238541666666677,52.82,SW
2011-12-24,90.66236111111115,1006.5538194444458,32.49211805555555,4.9126041666666715,16.109722222222217,77.55,SW
2011-12-25,94.97621527777774,1015.0134027777785,11.010624999999997,6.380347222222223,19.102673611111094,51.8,SW
2011-12-26,98.32597222222218,1019.9926388888936,14.11118055555556,8.756354166666656,17.44638888888889,50.82,SW
2011-12-27,88.11069444444452,1021.7857291666621,11.159062500000003,7.907534722222223,13.626354166666665,46.44,SW
2011-12-28,86.75506944444444,1010.1038888888899,28.322708333333317,6.271736111111113,17.53149305555556,58.61,SW
2011-12-29,87.1498611111111,1000.3265625000024,17.839305555555555,4.81878472222222,23.907638888888904,62.77,SW
2011-12-30,89.03277777777768,996.3979166666676,37.121388888888895,3.55923611111111,14.99868055555556,51.8,W
2011-12-31,94.91954861111101,997.840347222224,16.372569444444473,4.070034722222225,11.531215277777774,30.2,SW
2012-01-01,97.28819444444446,994.7438888888906,19.286840277777806,10.542395833333334,18.25284722222221,65.9,SW
2012-01-02,90.98423611111113,994.1511458333368,23.255486111111097,7.572465277777771,15.631319444444435,59.93,SW
2012-01-03,85.9997569444445,993.5365625000005,12.53774305555556,5.784444444444441,27.19163194444444,85.13,SW
2012-01-04,83.70159722222229,994.6335763888898,28.521805555555563,4.955381944444451,23.840243055555575,88.0,SW
2012-01-05,83.92760416666671,976.592812500001,29.195624999999975,5.426111111111115,26.441597222222217,94.39,W
2012-01-06,87.76340277777773,999.2070138888882,33.08281249999997,4.720173611111111,15.403402777777785,52.82,NW
2012-01-07,92.1840624999999,999.7428472222249,22.687361111111105,4.928645833333331,19.07729166666665,50.82,W
2012-01-08,90.89975694444445,1005.1537847222257,23.978993055555556,5.19920138888889,13.27374999999999,42.78,W
2012-01-09,97.11520833333314,1011.8843402777792,16.73197916666667,5.841874999999997,12.774618055555546,40.26,W
2012-01-10,94.77635416666669,1018.4396527777749,29.624895833333362,5.290833333333333,11.87788194444444,29.57,SW
2012-01-11,94.04951388888861,1017.3360069444502,15.54343750000003,6.936006944444443,14.991215277777782,46.44,SW
2012-01-12,95.04937499999996,1007.7480208333353,11.436736111111115,6.150798611111117,21.652638888888887,71.24,SW
2012-01-13,85.86263888888894,1010.7405555555565,50.357569444444486,3.582777777777779,15.462743055555542,52.82,NW
2012-01-14,88.50263888888895,1014.0932986111127,41.77871527777775,2.5603819444444453,8.789861111111119,31.21,NW
2012-01-15,96.19104166666672,1014.9524652777804,37.06076388888889,-0.3612152777777776,1.1863541666666668,11.76,NA
2012-01-16,85.92385416666667,1016.0112847222216,54.612256944444425,0.22989583333333385,0.4776736111111112,6.67,NA
2012-01-17,84.2958680555556,1017.1593055555594,53.28708333333331,-0.21656250000000052,3.767256944444446,23.16,NA
2012-01-18,85.07802083333323,1012.9206250000012,47.04322916666677,1.18920138888889,14.736493055555561,48.97,SW
2012-01-19,96.81236933797892,1001.2054006968654,15.509825783972124,4.063832752613242,14.3718118466899,44.17,SW
2012-01-20,90.48249134948097,998.1542214532881,53.80349480968863,2.661487889273356,15.475605536332166,67.58,W
2012-01-21,91.9756249999999,991.6939930555566,18.676458333333333,3.9650000000000025,19.526736111111113,71.24,SW
